PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
21557,48277,INTENSE BASE LIQ SUPFIX 15 25ml V3,BOT,E,4
21557,48280,NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2,BOT,A,3
21557,48281,NSPA LOC DES HID CPO AMEI/NEG 400ml V3,BOT,A,16
21557,48282,NSPA LOC DES HID CPO AMEI 400ml V6,BOT,A,15
21557,48283,NSPA SAB LIQ CPO AMEI/NEG 200ml V2,BOT,E,24
21557,48285,NSPA SAB LIQ CPO AMEI 200ml V3,BOT,E,0
21557,48286,NSPA SAB LIQ MAO AMEI 400ml V2,BOT,E,0
21557,48287,NSPA CR ANTIS MAO FPS 15 QUINOA 75g V2,BOT,C,4
21557,48288,NSPA SHAMP AMEI 300ml V2,BOT,C,0
21557,48290,NSPA DES COL BDY SPLSH AMEI 200ml V2,BOT,B,9
21557,48292,NSPA CR HID MAO F/AMEI 75g V2,BOT,E,3
21557,48296,FLORATTA DES COL ROSE BOUQUET 75ml,BOT,E,90
21557,48298,FLORATTA DES COL ROSE BOUQUET PRM 10ml,BOT,E,103
21557,48303,FLORATTA DES COL RED V2 75ml,BOT,A,74
21557,48307,FLORATTA DES COL F/SECRET V3 75ml,BOT,A,209
21557,48310,FLORATTA DES COL BLUE V2 75ml,BOT,A,75
21557,48313,FLORATTA DES COL ROSE V4 75ml,BOT,A,24
21557,48315,FLORATTA DES COL GOLD V3 75ml,BOT,A,26
21557,48344,DEM DREAM DES COL SPLSH VIAG/ENC 4ml V2,BOT,E,0
21557,48345,DEM FLORATTA DES COL L AMORE 4ml V2,BOT,E,0
21557,48347,DEM ELYSEE EDP BLANC 4ml V2,BOT,E,0
21557,48349,DEM INSENSATEZ DES COL 4ml V2,BOT,E,0
21557,48351,DEM FLORATTA DES COL F/SECRET 4ml V2,BOT,E,0
21557,48352,BOTICOLL ACQUA FRESCA DES COL 200ml V2,BOT,B,32
21557,48353,CJ FLAC OUI EDP MADELEINE 3x1ml VD,BOT,E,0
21557,48354,DEM THE BLEND EDP 4ml V2,BOT,E,0
21557,48355,DEM QUASAR DES COL EVLT 4ml V3,BOT,E,0
21557,48357,DEM QUASAR DES COL 4ml V2,BOT,E,0
21557,48359,ZAAD EDP 50ml V2,BOT,E,0
21557,48361,BOTICOLL ANNI DES COL 200ml V2,BOT,B,0
21557,48362,MALBEC DES COL 50ml V4,BOT,E,0
21557,48364,DEM MALBEC DES COL VERT 4ml V2,BOT,E,0
21557,48365,COFFEE DES COL MAN SEDUC 100ml V4,BOT,B,20
21557,48367,ZAAD DES ANTIT AER MONDO 75g V3,BOT,E,3
21557,48368,ZAAD ESPUM P/ BARB 200ml V4,BOT,E,0
21557,48375,ELYSEE CR DES HID ACET CPO BLANC 250g V2,BOT,B,1
21557,48381,MALBEC DES ANTIT ROLL 55ml V9,BOT,B,10
21557,48508,LILY OL PRODIG ACET MULTIF 50ml,BOT,B,2
21557,48510,LILY CR HID MAO 50g,BOT,C,9
21557,48511,LILY SHAMP ACET 250ml,BOT,C,1
21557,48513,LILY SAB LIQ CPO 250ml,BOT,C,8
21557,48514,LILY COND ACET 250ml,BOT,C,4
21557,48519,DEM FLORATTA DES COL RED 4ml VDA,BOT,E,29
21557,48528,DEM BOTICA 214 EDP DARK MINT 4ml VDA,BOT,E,4
21557,48535,DEM LILY EDP 4ml VDA,BOT,E,38
21557,48545,CBEM LOC DES HID CPO NUVEM 200ml V2,BOT,E,0
21557,48546,CBEM DES ROLL ON NUVEM 55ml V2,BOT,E,0
21557,48555,OUI SAB BARR CPO JARDIN DE GRASSE 90g,BOT,E,0
21557,48562,NSPA CR HID MAO AMEI/NEG 75g V2,BOT,E,0
21557,48573,EGEO DES COL DOLCE COLORS 90ml V2,BOT,E,11
21557,48614,CBEM CREM HID MAO DELEITE 50g V2,BOT,E,0
21557,48619,REF CBEM LOC HID DES CPO NUVEM 400ml V2,BOT,E,0
21557,48621,FLORATTA EDP FLEUR D ECLIPSE 75ml,BOT,E,6
