PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
18707,87421,-,ESTJ NSPA AMEIXA MAES/25,0,Descontinuado,BOT
18707,87422,-,ESTJ CELEBRE FEM MAES/25,0,Descontinuado,BOT
18707,87423,-,ESTJ CBEM PESSEGURA MAES/25,0,Descontinuado,BOT
18707,87424,-,ESTJ CBEM DELEITE MAES/25,0,Descontinuado,BOT
18707,87998,-,COMB SIAGE REGENERACAO POS QUIMICA 03,0,Descontinuado,EUD
18707,88149,-,COMB CHIC RETRO MAES/25,0,Descontinuado,EUD
18707,88151,-,COMB AURIEN GOLD MAES/25,0,Descontinuado,EUD
18707,88153,-,COMB MAGNIFIC AUD  MAES/25,0,Descontinuado,EUD
18707,88154,-,COMB EUD K/M ROSA MARCANTE MAES/25,0,Descontinuado,EUD
18707,88160,-,COMB NIINA SECRETS MAES/25,0,Descontinuado,EUD
18707,88161,-,COMB LA VICTORIE MAES/25,0,Descontinuado,EUD
18707,88162,-,COMB LA PIEL AMBAR DOURADO MAES/25,0,Descontinuado,EUD
18707,88163,-,COMB LA PIEL AMBAR DOURADO 02 MAES/25,0,Descontinuado,EUD
18707,88166,-,COMB DIVA ARIANA GRANDE MAES/25,0,Descontinuado,EUD
18707,88167,-,COMB INSTANCE ROSA ABSOLUTA MAES/25,0,Descontinuado,EUD
18707,88169,-,COMB NIINA SECRETS 03 MAES/25,0,Descontinuado,EUD
18707,88170,-,COMB EUD BABY MAES/25,0,Descontinuado,EUD
18707,88171,-,COMB NIINA SKIN MAES/25,0,Descontinuado,EUD
18707,88172,-,COMB EUD BABY MAES/25,0,Descontinuado,EUD
18707,88173,-,COMB INSTANCE ROSA ABSOLUTA 02 MAES/25,0,Descontinuado,EUD
18707,88174,-,COMB INSTANCE ROSA ABSOLUTA 03 MAES/25,0,Descontinuado,EUD
18707,88175,-,COMB INSTANCE ROSA ABSOLUTA 04 MAES/25,0,Descontinuado,EUD
18707,88194,-,COMB DIVA ARIANA GRANDE 02 MAES/25,0,Descontinuado,EUD
18707,88195,-,COMB DIVA ARIANA GRANDE 03 MAES/25,0,Descontinuado,EUD
18707,88196,-,COMB GLAM AMULIPS MAES/25,0,Descontinuado,EUD
18707,88210,-,GUIA EUDORA CICLO 05 2025 PRM,715,Descontinuado,EUD
18707,88324,-,CATALOGO OUI EDIC 02/25 C5 A C7,220,Descontinuado,BOT
18707,88332,-,GUIA EUDORA CICLO 07/25 PRM,2,Descontinuado,EUD
18707,88341,-,COMB SIAGE ACELERA/CRESCIMENTO 04,0,Descontinuado,EUD
18707,88352,-,COMB DIVA ESPLENDIDA AMOR/25,0,Descontinuado,EUD
18707,88646,-,CBEM DES COL BDY SPLSH M/LEIT V2 200ml,1,Descontinuado,BOT
18707,88715,87256,INSTANCE SAB LIQ MAOS BAUNILHA V2 400ml,3,Descontinuado,EUD
18707,89072,-,COMB NEO DERMO ACTIVE PRO 06,0,Descontinuado,EUD
18707,89078,-,COMB NEO DERMO PURIFIC 04,0,Descontinuado,EUD
18707,89079,-,COMB NEO DERMO PURIFIC 03,0,Descontinuado,EUD
18707,89090,-,COMB NIINA SKIN 08,0,Descontinuado,EUD
18707,89119,-,COMB FLORATTA ROSE NAM/25,0,Descontinuado,BOT
18707,89121,-,COMB EGEO BLUE  NAM/25,0,Descontinuado,BOT
18707,89122,-,COMB BOTICA 214 SEV/DOR NAM/25,0,Descontinuado,BOT
18707,89126,-,COMB BOTICA 214 AFRIC/SUNR MAES/25,0,Descontinuado,BOT
18707,89127,-,COMB FLORATTA BLUE MAES/25,0,Descontinuado,BOT
18707,89129,-,COMB NSPA LILAC MAES/25,0,Descontinuado,BOT
18707,89131,-,COMB LILY LUMIERE NAM/25,0,Descontinuado,BOT
18707,89132,-,COMB ELYSEE NUIT NAM/25,0,Descontinuado,BOT
18707,89149,-,COMB SIAGE NUTRI ACID COMPLX,0,Descontinuado,EUD
18707,89151,-,COMB SIAGE NUTRI ACID COMPLEX,0,Descontinuado,EUD
18707,89225,-,GUIA EUDORA CICLO 08 2025 PRM,4,Descontinuado,EUD
18707,89226,-,GUIA EUDORA CICLO 09 2025 PRM,1,Descontinuado,EUD
18707,89374,-,CATALOGO O BOTICARIO NNE CICLO 06/25,10,Descontinuado,BOT
18707,89381,-,CATALOGO O BOTICARIO NNE CICLO 08/25,1,Descontinuado,BOT
18707,89426,-,COMB IMP PAI/25,0,Descontinuado,EUD
18707,89427,-,COMB EUD K/M CABERNET PAIS/25,0,Descontinuado,EUD
18707,89500,-,COMB NIINA SKIN 09,0,Descontinuado,EUD
18707,89504,-,COMB NIINA SKIN 10,0,Descontinuado,EUD
18707,89505,-,COMB NEO DERMO ACTIVE PRO 07,0,Descontinuado,EUD
18707,89506,-,COMB N/DERMO PRO AGE 03,0,Descontinuado,EUD
18707,89507,-,COMB NEO DERMO PRO AGE 04,0,Descontinuado,EUD
18707,89509,-,COMB EUD BABY 03,0,Descontinuado,EUD
18707,89510,-,COMB EUD BABY 04,0,Descontinuado,EUD
18707,89511,-,COMB NEO DERMO ACTIVE PRO 08,0,Descontinuado,EUD
18707,89667,-,COMB IMPRESSION PAIS/25,0,Descontinuado,EUD
18707,89670,-,COMB CLUB 6 FLANKER 2025 PAIS/25,0,Descontinuado,EUD
18707,89673,-,COMB INSTANCE F/VER,0,Descontinuado,EUD
18707,89674,-,COMB INSTANCE BAUNILHA,0,Descontinuado,EUD
18707,89676,-,COMB ZAAD NAM/25,0,Descontinuado,BOT
18707,89727,-,COMB NSPA AMEI/NEG NAM/25,0,Descontinuado,BOT
