PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22055,86293,-,"EUD K/M GLOS LABIAL CHERRY 5,5ml",3,Descontinuado,EUD
22055,86336,-,MALBEC SHW GEL CAB/CPO 200g,1,Descontinuado,BOT
22055,86339,-,"MAKE B BAT CREM U/BALLET LAC/BALLET 3,6g",3,Descontinuado,BOT
22055,86340,-,"MAKE B BAT BAL CREM U/B LACE RED 3,6g",3,Descontinuado,BOT
22055,86353,-,"MAKE B BAT CR NARC AI QUE LOUCURA 3,6g",3,Descontinuado,BOT
22055,86355,-,"MAKE B BAT CREM NAR DON TCH IS ART 3,6g",2,Descontinuado,BOT
22055,86429,-,NEXT PASTA MODEL CAP PRM 30g,0,Descontinuado,BOT
22055,86434,-,"EUD MAKE BAT LIQ CR METALS ROS TRC 2,5ml",11,Descontinuado,EUD
22055,86825,-,PMPCK MALBEC CLUB/DR JONES BARB S/IRRIT,9,Descontinuado,BOT
22055,86975,-,"QDB LIP OIL ROSA POD SER DURONAS 9,5ml",10,Descontinuado,QDB
22055,86982,-,EGEO DES COL MELANCIA 90ml,17,Descontinuado,BOT
22055,87070,-,CJ SCH CBEM FEIR CACH/UVA SH/CON/M 3x7ml,29,Descontinuado,BOT
22055,87107,-,INSTANCE LOC DES H CPO MORAN/IRRES 400ml,1,Descontinuado,EUD
22055,87108,-,INSTANCE SAB BARR MORAN/IRRES 4x80g,0,Descontinuado,EUD
22055,87109,-,INSTANCE CREM MASS CPO MORAN/IRRES 180ml,1,Descontinuado,EUD
22055,87217,-,SCH INSTANCE LOC D H CPO BAUN VDA V3 7ml,80,Descontinuado,EUD
22055,87218,-,INSTANCE LOC DES HID CPO BAUN V2 75ml,14,Descontinuado,EUD
22055,87224,-,CLUB 6 LOC DES HID CPO SPOTLIGHT 200ml,18,Descontinuado,EUD
22055,87271,-,"MAKE B BAT CREM U/BALLET LACE ROSE 3,6g",3,Descontinuado,BOT
22055,87285,-,DEM CBEM DES COL BDY SPL DC/PESSEGUR 4ml,2,Descontinuado,BOT
22055,87408,-,ESTJ LILY MAES/25,0,Descontinuado,BOT
22055,87409,-,ESTJ ELYSEE MAES/25,0,Descontinuado,BOT
22055,87410,-,ESTJ FLORATTA RED MAES/25,0,Descontinuado,BOT
22055,87411,-,ESTJ COFFEE WOMAN SEDUCTION MAES/25,0,Descontinuado,BOT
22055,87412,-,ESTJ LILY LEAU DE MAES/25,0,Descontinuado,BOT
22055,87413,-,ESTJ LIZ MAES/25,0,Descontinuado,BOT
22055,87414,-,ESTJ GLAMOUR SECRETS BLACK MAES/25,0,Descontinuado,BOT
22055,87415,-,ESTJ LINDA MAES/25,0,Descontinuado,BOT
22055,87416,-,ESTJ EGEO CHOC MAES/25,0,Descontinuado,BOT
22055,87418,-,ESTJ LILY CUIDADOS MAES/25,0,Descontinuado,BOT
22055,87419,-,ESTJ EGEO DOLCE MAES/25,0,Descontinuado,BOT
22055,87420,-,ESTJ LIZ SUBLIME MAES/25,0,Descontinuado,BOT
22055,87421,-,ESTJ NSPA AMEIXA MAES/25,0,Descontinuado,BOT
22055,87422,-,ESTJ CELEBRE FEM MAES/25,0,Descontinuado,BOT
22055,87423,-,ESTJ CBEM PESSEGURA MAES/25,4,Descontinuado,BOT
22055,87424,-,ESTJ CBEM DELEITE MAES/25,0,Descontinuado,BOT
22055,88204,-,"EUD MAKE BAT LIQ CR MET/ROS MALV/R 2,5ml",9,Descontinuado,EUD
22055,88646,-,CBEM DES COL BDY SPLSH M/LEIT V2 200ml,0,Descontinuado,BOT
22055,88715,87256,INSTANCE SAB LIQ MAOS BAUNILHA V2 400ml,5,Descontinuado,EUD
22055,91143,-,GLAM PINC DEPOSITAR SOMBRA,3,Descontinuado,EUD
22055,91146,-,GLAM PINC CORRETIVO,1,Descontinuado,EUD
22055,91147,-,GLAM PINC CONTORNO E BASE,2,Descontinuado,EUD
22055,91315,-,INSTANCE CREM DES HID PES KARITE 75g,3,Descontinuado,EUD
22055,91329,-,INSTANCE SHAMP KARITE 300ml,0,Descontinuado,EUD
22055,91330,-,INSTANCE SHAMP FR/VERM 300ml,0,Descontinuado,EUD
22055,91331,-,INSTANCE COND FR/VERM 300ml,5,Descontinuado,EUD
22055,91332,-,INSTANCE COND KARITE 300ml,1,Descontinuado,EUD
22055,91379,-,SOUL MASC CILIO TURBO PRV/AG 10g,3,Descontinuado,EUD
22055,91393,-,INSTANCE CREM DES HID MAOS FAV/BAUN 30g,1,Descontinuado,EUD
22055,91448,-,GLAM ESMLT MAGENTA SUBLIME 7ml,0,Descontinuado,EUD
22055,91540,-,SOUL BLUSH LIQ ROSA CORADINHO 15ML,0,Descontinuado,EUD
22055,91541,-,SOUL BLUSH LIQ PESSEGO SAUDAVEL 15ML,1,Descontinuado,EUD
22055,91583,-,SOUL SOMB P/OLHOS DUO TERRACOTA 4ML CADA,3,Descontinuado,EUD
22055,91584,-,SOUL LAPIS RETR OLHOS PRETO 350mg,5,Descontinuado,EUD
22055,91587,-,SOUL BASE LIQ ULT MATE COR 35 25ml,0,Descontinuado,EUD
22055,91588,-,SOUL BASE LIQ ULT MATE COR 40 25ml,0,Descontinuado,EUD
22055,91589,-,SOUL BASE LIQ ULT MATE COR 55 25ml,0,Descontinuado,EUD
22055,91646,-,SOUL BASE LIQ ULT MATE COR 75 25ml,1,Descontinuado,EUD
22055,91715,87453,LYRA DES COL 75ml,13,Descontinuado,EUD
