PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
22430,44865,BOTI BANHEIRINHA TRANSP PS,BOT,E,0
22430,45025,BOTI BABY FRASQ TROCADOR CINZA PES C/A,BOT,C,0
22430,4509,BOTIK CR CON OLH RED/RUG AC/H CAF V2 15g,BOT,E,0
22430,4510,REF BOTIK CR FAC FIRM AC/HIALUR 40g,BOT,C,0
22430,4520,BOTIK GEL CR FAC FIRM AC/HIALUR 40g,BOT,C,1
22430,4522,REF BOTIK GEL CR FAC FIRM AC/HIAL 40g V2,BOT,C,2
22430,4539,BOTIK CR FAC FIRMADOR AC/HIAL 40g V2,BOT,E,0
22430,45557,BOTI APONTADOR CHUMBO,BOT,C,4
22430,45593,BOTI APARELHO LIMP FACIAL,BOT,C,0
22430,45627,INTENSE CJ PINC MINI FAC C/4,BOT,C,2
22430,45629,INTENSE KIT ESPNJ C/2 UND,BOT,C,3
22430,45982,MOLIERE CAHIER CADERNO,BOT,E,1
22430,45984,OUI TOTE BAG BOLSA PRETA PES C/ALC,BOT,E,15
22430,46055,BOTI CAMISETA ANF PP EXP,BOT,E,0
22430,46060,BOTI CAMISETA ANF EG EXP,BOT,E,0
22430,46061,BOTI CAMISETA ANF EGG EXP,BOT,E,0
22430,46062,BOTI CAMISETA ANF EG1 EXP,BOT,E,0
22430,46063,BOTI CAMISETA ANF EG2 EXP,BOT,E,0
22430,46064,BOTI CAMISETA ANF EG3 EXP,BOT,E,0
22430,46065,BOTI CAMISETA ANF EG4 EXP,BOT,E,0
22430,46090,BOTI TENIS FEM 35 EXP,BOT,E,0
22430,46091,BOTI TENIS FEM 36 EXP,BOT,E,0
22430,46092,BOTI TENIS FEM 37 EXP,BOT,E,0
22430,46093,BOTI TENIS FEM 38 EXP,BOT,E,0
22430,46098,BOTI CAMISETA BOLS PP EXP,BOT,E,0
22430,46099,BOTI CAMISETA BOLS P EXP,BOT,E,0
22430,46100,BOTI CAMISETA BOLS G EXP,BOT,E,0
22430,46101,BOTI CAMISETA BOLS M EXP,BOT,E,0
22430,46102,BOTI CAMISETA BOLS GG EXP,BOT,E,0
22430,46103,BOTI CAMISETA BOLS EG EXP,BOT,E,0
22430,46104,BOTI CAMISETA BOLS EGG EXP,BOT,E,0
22430,46105,BOTI CAMISETA BOLS EG1 EXP,BOT,E,0
22430,46106,BOTI CAMISETA BOLS EG2 EXP,BOT,E,0
22430,46107,BOTI CAMISETA BOLS EG3 EXP,BOT,E,0
22430,46108,BOTI CAMISETA BOLS EG4 EXP,BOT,E,0
22430,46109,BOTI CAM BASIC PTA FEM PP EXP,BOT,E,0
22430,46110,BOTI CAMISETA BASIC PTA FEM P EXP,BOT,E,0
22430,46111,BOTI CAMISETA BASIC PTA FEM M EXP,BOT,E,0
22430,46112,BOTI CAMISETA BASIC PTA FEM G EXP,BOT,E,0
22430,46113,BOTI CAMISETA BASIC PTA FEM GG EXP,BOT,E,0
22430,46114,BOTI CAMISETA BASIC PTA FEM EG EXP,BOT,E,0
22430,46115,BOTI CAMISETA BASIC PTA FEM EGG EXP,BOT,E,0
22430,46117,BOTI BLS VDE FEM PP EXP,BOT,E,0
22430,46121,BOTI BLUSA VDE FEM GG EXP,BOT,E,0
22430,46122,BOTI BLUSA VDE FEM EG EXP,BOT,E,0
22430,46144,BOTI CAM JEANS FEM EG EXP,BOT,E,0
22430,46161,BOTI CALCA DESP FEM 34 EXP,BOT,E,0
22430,46162,BOTI CALCA DESP FEM 36 EXP,BOT,E,0
22430,46163,BOTI CALCA DESP FEM 38 EXP,BOT,E,0
22430,46164,BOTI CALCA DESP FEM 40 EXP,BOT,E,0
22430,46165,BOTI CALCA DESP FEM 42 EXP,BOT,E,0
22430,46166,BOTI CALCA DESP FEM 44 EXP,BOT,E,0
22430,46167,BOTI CALCA DESP FEM 46 EXP,BOT,E,0
22430,46168,BOTI CALCA DESP FEM 48 EXP,BOT,E,0
22430,46169,BOTI CALCA DESP FEM 50 EXP,BOT,E,0
22430,46170,BOTI CALCA DESP FEM 52 EXP,BOT,E,0
22430,46171,BOTI CALCA DESP FEM 54 EXP,BOT,E,0
22430,46172,BOTI CALCA DESP FEM 56 EXP,BOT,E,0
22430,46173,BOTI CALCA DESP FEM 58 EXP,BOT,E,0
22430,46174,BOTI CALCA JEANS SKN FEM 34 EXP,BOT,E,0
22430,46175,BOTI CALCA JEANS SKN FEM 36 EXP,BOT,E,0
22430,46176,BOTI CALCA JEANS SKN FEM 38 EXP,BOT,E,0
22430,46177,BOTI CALCA JEANS SKN FEM 40 EXP,BOT,E,0
22430,46178,BOTI CALCA JEANS SKN FEM 42 EXP,BOT,E,0
22430,46179,BOTI CALCA JEANS SKN FEM 44 EXP,BOT,E,0
22430,46180,BOTI CALCA JEANS SKN FEM 46 EXP,BOT,E,0
22430,46181,BOTI CALCA JEANS SKN FEM 48 EXP,BOT,E,0
22430,46182,BOTI CALCA JEANS SKN FEM 50 EXP,BOT,E,0
22430,46195,BOTI BLZR FEM PP EXPP,BOT,E,0
22430,46196,BOTI BLAZER FEM P EXPP,BOT,E,0
22430,46197,BOTI BLAZER FEM M EXPP,BOT,E,0
22430,46198,BOTI BLAZER FEM G EXP,BOT,E,0
22430,46199,BOTI BLZR FEM GG EXP,BOT,E,0
22430,46200,BOTI BLZR FEM EG EXP,BOT,E,0
22430,46201,BOTI BLZR FEM EGG EXP,BOT,E,0
22430,46202,BOTI TRICOT FEM PP EXP,BOT,E,0
22430,46203,BOTI TRICOT FEM P EXP,BOT,E,0
22430,46204,BOTI TRICOT FEM M EXP,BOT,E,0
