PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
23491,48282,NSPA LOC DES HID CPO AMEI 400ml V6,BOT,A,391
23491,48285,NSPA SAB LIQ CPO AMEI 200ml V3,BOT,C,4
23491,48286,NSPA SAB LIQ MAO AMEI 400ml V2,BOT,E,0
23491,48287,NSPA CR ANTIS MAO FPS 15 QUINOA 75g V2,BOT,C,17
23491,48288,NSPA SHAMP AMEI 300ml V2,BOT,C,11
23491,48290,NSPA DES COL BDY SPLSH AMEI 200ml V2,BOT,B,218
23491,48296,FLORATTA DES COL ROSE BOUQUET 75ml,BOT,E,180
23491,48303,FLORATTA DES COL RED V2 75ml,BOT,A,566
23491,48307,FLORATTA DES COL F/SECRET V3 75ml,BOT,B,483
23491,48310,FLORATTA DES COL BLUE V2 75ml,BOT,A,1289
23491,48313,FLORATTA DES COL ROSE V4 75ml,BOT,B,256
23491,48315,FLORATTA DES COL GOLD V3 75ml,BOT,B,181
23491,48318,REF SIAGE SHAMP NUTRI ROSE 400ml,EUD,B,1
23491,48319,REF SIAGE COND NUTRI ROSE 400ml,EUD,C,1
23491,48344,DEM DREAM DES COL SPLSH VIAG/ENC 4ml V2,BOT,E,0
23491,48345,DEM FLORATTA DES COL L AMORE 4ml V2,BOT,E,0
23491,48349,DEM INSENSATEZ DES COL 4ml V2,BOT,E,0
23491,48351,DEM FLORATTA DES COL F/SECRET 4ml V2,BOT,E,0
23491,48352,BOTICOLL ACQUA FRESCA DES COL 200ml V2,BOT,B,39
23491,48354,DEM THE BLEND EDP 4ml V2,BOT,E,0
23491,48355,DEM QUASAR DES COL EVLT 4ml V3,BOT,E,0
23491,48357,DEM QUASAR DES COL 4ml V2,BOT,E,0
23491,48359,ZAAD EDP 50ml V2,BOT,C,0
23491,48361,BOTICOLL ANNI DES COL 200ml V2,BOT,B,72
23491,48362,MALBEC DES COL 50ml V4,BOT,E,0
23491,48364,DEM MALBEC DES COL VERT 4ml V2,BOT,E,0
23491,48365,COFFEE DES COL MAN SEDUC 100ml V4,BOT,B,25
23491,48368,ZAAD ESPUM P/ BARB 200ml V4,BOT,E,0
23491,48375,ELYSEE CR DES HID ACET CPO BLANC 250g V2,BOT,B,34
23491,48381,MALBEC DES ANTIT ROLL 55ml V9,BOT,C,59
23491,48387,CJ FLAC OUI EDP LAMOURESSE 3x1ml VD,BOT,E,14
23491,48411,CJ FLAC OUI EDP RIVIERE BLEUE 3x1ml VD,BOT,E,58
23491,48504,OUI EDP RIVIERE BLEUE 30ml,BOT,B,19
23491,48505,OUI EDP PARADIS ROUGE 30ml,BOT,B,1
23491,48508,LILY OL PRODIG ACET MULTIF 50ml,BOT,C,8
23491,48510,LILY CR HID MAO 50g,BOT,C,3
23491,48511,LILY SHAMP ACET 250ml,BOT,C,19
23491,48513,LILY SAB LIQ CPO 250ml,BOT,C,13
23491,48514,LILY COND ACET 250ml,BOT,C,29
23491,48539,DEM MALBEC DES COL FLAME 4ml VDA,BOT,E,0
23491,48547,CBEM LOC DES HID CPO L/MEL 400ml V7,BOT,E,6
23491,48555,OUI SAB BARR CPO JARDIN DE GRASSE 90g,BOT,C,23
23491,48562,NSPA CR HID MAO AMEI/NEG 75g V2,BOT,C,18
23491,48573,EGEO DES COL DOLCE COLORS 90ml V2,BOT,C,4
23491,48619,REF CBEM LOC HID DES CPO NUVEM 400ml V2,BOT,E,17
23491,48621,FLORATTA EDP FLEUR D ECLIPSE 75ml,BOT,E,70
23491,48625,FLORATTA LOC DES HID CPO FL/D ECLIP 200g,BOT,C,33
23491,48632,DREAM DES COL SPLSH AMOR NO AR 350ml V2,BOT,E,0
23491,48634,DREAM DES COL SPLSH AMOR NO AR 200ml V2,BOT,E,0
23491,48635,FLORATTA DES COL ROSE 75ml V3,BOT,E,256
23491,48636,DEM FLORATTA DES COL ROSE 4ml V2,BOT,E,0
23491,48645,ELYSEE CR HID DES CPO NUIT 250g V2,BOT,C,12
23491,48646,FLORATTA CR DES HID CPO ROSE 200ml V5,BOT,E,3
23491,48653,ELYSEE DES ANTIT AEROSSOL 75g V3,BOT,C,13
23491,48657,EGEO DES ANTIT AEROSSOL DOLCE 75g V9,BOT,C,6
